date	bin	turnover	price
20160224	7	3645422.068	187.9865577
20160224	8	3053885.803	187.9172152
20160224	9	5286240.591	188.7783751
20160224	10	4372263.376	189.0356486
20160224	11	4539968.614	189.1841828
20160224	12	2990549.924	188.9218355
20160224	13	2954573.383	188.7189814
20160224	14	2450418.337	189.0851932
20160224	15	4317181.837	189.1792085
20160224	16	2336852.807	189.2435766
20160224	17	1954737.761	189.2781981
20160224	18	3105810.147	189.3029704
20160224	19	4599169.282	190.1036422
20160224	20	6171858.337	190.4412017
20160224	21	3465729.341	190.6094343
20160224	22	2982707.697	190.3718593
20160224	23	4619971.989	191.0944337
20160224	24	5727988.522	191.3913031
20160224	25	5517012.327	191.084485
20160224	26	15221382.56	191.2230705
20160225	1	6093518.495	191.341858
20160225	2	4529078.755	191.3368837
20160225	3	5940807.168	191.2428684
20160225	4	2992191.344	191.5892823
20160225	5	3083517.799	191.737717
20160225	6	2371546.768	191.272615
20160225	7	2372406.177	191.1032881
20160225	8	2158666.808	191.5002414
20160225	9	2539346.491	191.3318098
20160225	10	2136825.775	191.8169087
20160225	11	1182742.839	191.876203
20160225	12	1311307.306	191.7080699
20160225	13	1494803.544	191.5298886
20160225	14	1671111.912	191.6486761
20160225	15	862376.531	191.8268574
20160225	16	3481885.212	192.1316857
20160225	17	4876884.814	192.5889282
20160225	18	3175107.606	192.6433477
20160225	19	3685057.376	192.6879179
20160225	20	3091164.02	192.6285241
20160225	21	1621455.199	192.579079
20160225	22	2336694.997	192.4404936
20160225	23	4339625.963	192.9254929
20160225	24	3381126.373	192.7572603
20160225	25	5758116.06	193.1531193
20160225	26	13835847.51	193.5391291
20160226	1	8246678.054	194.1725632
20160226	2	4288672.6	194.1825119
20160226	3	5399388.982	193.8360979
20160226	4	4315021.757	193.7173104
20160226	5	4033146.89	194.2319569
20160226	6	2713881.764	194.4101382
20160226	7	2765222.113	194.2715528
20160226	8	3130001.235	193.7469575
20160226	9	4189979.356	193.6777146
20160226	10	3531949.012	193.8163
20160226	11	3730189.882	193.5639014
20160226	12	2177193.842	193.8261492
20160226	13	1926179.271	193.7767042
20160226	14	3016935.267	194.0735735
20160226	15	1609620.493	193.9053409
20160226	16	1240117.139	193.7667555
20160226	17	2568390.471	193.5292799
20160226	18	2792392.482	193.489684
20160226	19	1807008.991	193.4203415
20160226	20	2678657.08	193.5391291
20160226	21	4092772.738	193.1135235
20160226	22	2466527.971	192.9947359
20160226	23	3987666.6	193.3807457
20160226	24	4023545.64	193.1927152
20160226	25	4134693.771	193.3609478
20160226	26	13420023.55	193.1531193
20160229	1	5310028.611	192.8660992
20160229	2	3578710.875	193.0640784
20160229	3	3501275.674	192.9353422
20160229	4	3305554.73	192.9650888
20160229	5	2189056.692	193.0739276
20160229	6	2822258.68	193.3213519
20160229	7	2745229.561	193.489684
20160229	8	2640675.254	193.5490778
20160229	9	3968135.415	194.0647192
20160229	10	2108106.46	193.9251389
20160229	11	1385720.004	193.9152896
20160229	12	2219885.829	193.7371083
20160229	13	1855862.584	193.6282695
20160229	14	1577810.324	193.8063513
20160229	15	1159523.737	193.5995177
20160229	16	1486194.383	193.4698861
20160229	17	1411363.541	193.4500882
20160229	18	1193763.369	193.5193312
20160229	19	2487337.714	193.0962127
20160229	20	4976942.055	192.905695
20160229	21	3717652.572	192.5295345
20160229	22	4939142.161	192.3712506
20160229	23	5289839.049	191.9307219
20160229	24	6376343.235	192.1782457
20160229	25	5246319.819	192.2821102
20160229	26	15787157.69	191.3715052
20160301	1	6796257.17	192.8067054
20160301	2	4446295.119	193.0541297
20160301	3	7059617.065	193.3164771
20160301	4	5894499.635	193.8954917
20160301	5	4852000.17	194.1132689
20160301	6	3890865.06	193.7786939
20160301	7	2315210.795	194.1627139
20160301	8	3998183.546	194.469532
20160301	9	3859025.741	194.6279154
20160301	10	3692135.684	194.9545314
20160301	11	4421710.011	195.1425619
20160301	12	3486356.145	195.1821578
20160301	13	1920747.408	195.1326132
20160301	14	2126304.808	195.3305925
20160301	15	2373443.498	195.3009453
20160301	16	2733049.082	195.4097842
20160301	17	2865864.354	195.6572085
20160301	18	3202681.043	195.4295821
20160301	19	2641991.003	195.3503904
20160301	20	2040484.596	195.3999349
20160301	21	2421415.569	195.6275613
20160301	22	3656468.732	195.9244307
20160301	23	4550920.793	195.9690009
20160301	24	3722955.775	195.8453385
20160301	25	5206057.293	195.7463489
20160301	26	17797471.52	196.0828141
20160302	1	6850899.455	195.9640265
20160302	2	5047473.845	195.6473592
20160302	3	3720351.416	196.1323586
20160302	4	2867647.5	195.6671572
20160302	5	5712716.183	195.44938
20160302	6	2792569.39	196.0135711
20160302	7	4557147.734	196.3005912
20160302	8	2249110.737	196.2362231
20160302	9	2418102.575	196.1818037
20160302	10	1698421.998	195.6969038
20160302	11	2301916.603	195.7364001
20160302	12	1204904.517	195.6919294
20160302	13	1621579.839	196.0135711
20160302	14	1307104.749	196.1125607
20160302	15	1219642.113	196.1620058
20160302	16	1585036.39	196.2709441
20160302	17	1315766.178	196.3591891
20160302	18	1606563.814	195.9640265
20160302	19	2604089.589	195.8453385
20160302	20	2094432.319	196.1125607
20160302	21	2715630.735	196.4985705
20160302	22	2467196.4	196.4094301
20160302	23	2465886.682	196.5678135
20160302	24	3208433.551	196.4391767
20160302	25	3579599.433	196.7063989
20160302	26	11214808.98	196.9934191
20160303	1	5075760.943	196.2511462
20160303	2	2379330.696	196.3946065
20160303	3	5019488.294	196.0927628
20160303	4	2722188.372	196.5559745
20160303	5	2853964.313	196.5480155
20160303	6	2964388.731	196.7855906
20160303	7	2097088.946	196.7261968
20160303	8	3490630.068	196.1719545
20160303	9	2546276.036	196.2511462
